mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_leaf,param_model__max_leaf_nodes,param_model__max_iter,param_model__max_depth,param_model__learning_rate,param_model__l2_regularization,param_model__early_stopping,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3.4572694301605225,1.8712351459112742,0.050621986389160156,0.021270906385756447,10,63,500,8,0.02,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 500, 'model__max_depth': 8, 'model__learning_rate': 0.02, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.34414322285641297,0.3214823302648204,0.30378899288876926,0.3887265656062519,0.3395352779040636,0.031799063482055794,28
0.6229386329650879,0.2866426041801369,0.0280267596244812,0.007793029956869706,10,63,500,3,0.1,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 500, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.34396214436899114,0.328017539404663,0.35569996367527074,0.3602390022144002,0.3469796624158313,0.012455132177168761,20
1.3477029204368591,0.34810601517133133,0.036504507064819336,0.003572660738040444,10,31,200,5,0.05,1.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_iter': 200, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.3392069969420451,0.324779746512348,0.30265271016716105,0.38461021189822536,0.33781241637994486,0.029991806986083794,33
1.5475239157676697,0.5629963480471556,0.02800196409225464,0.007237541473661748,10,31,200,,0.05,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_iter': 200, 'model__max_depth': None, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.34941825420296646,0.3402730868168656,0.32413930886826314,0.39412966172724984,0.35199007790383624,0.025958197250405525,7
4.9446486830711365,0.8697997846233678,0.09913325309753418,0.010448691007142514,10,31,500,6,0.01,1.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_iter': 500, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.35284853388903664,0.3186086826172754,0.28629510315309675,0.36435199505103616,0.3305260786776112,0.03058140018817458,44
0.5905270576477051,0.22880181195549615,0.025934696197509766,0.007309454486216325,40,31,500,6,0.1,0.0,True,"{'model__min_samples_leaf': 40, 'model__max_leaf_nodes': 31, 'model__max_iter': 500, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.37357267974062763,0.3312293315135435,0.3562266221761825,0.38321615938616577,0.36106119820412985,0.01975280278106478,2
2.5422688126564026,0.7748751731187549,0.06644093990325928,0.008252534646607343,20,63,300,6,0.01,0.0,True,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 63, 'model__max_iter': 300, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.3235653738327535,0.3092256602786008,0.29077807847577447,0.373382243755616,0.3242378390856862,0.030661644657807925,49
0.8580147624015808,0.4094203481029469,0.028142571449279785,0.011782195708666116,20,15,200,8,0.1,1.0,True,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 15, 'model__max_iter': 200, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.3349115833087299,0.30803160572353566,0.2987904200037966,0.35839453687956757,0.32503203647890744,0.0233896288963811,47
3.8767056465148926,1.3571492541215298,0.04795891046524048,0.0037409599505415967,10,63,300,,0.02,0.1,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 300, 'model__max_depth': None, 'model__learning_rate': 0.02, 'model__l2_regularization': 0.1, 'model__early_stopping': True}",0.34184724448416137,0.3697120826790213,0.30254526822445893,0.3637749204805191,0.3444698789670402,0.026336308936627976,24
1.3691833019256592,0.4534861138143728,0.04110431671142578,0.010155781478920791,10,31,300,5,0.05,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_iter': 300, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.37227440964435426,0.3385774213555366,0.36073259062932506,0.3686819828185568,0.36006660111194316,0.01309087258125942,3
